0,EP_station_NO,EP_station_NO2,EP_station_NOX,EP_station_O3,EP_station_PM10,EP_station_PM2.5,EP_station_RH,EP_station_SO2,EP_station_Temp,EP_station_WD,EP_station_WS,EP_station_Rain,EP_station_CO,EP_station_Benzene,factor0
2023-05-01 15:25:00,1.2,6.4,8.1,100.1,40.0,,,,,,,,,,
2023-05-01 15:30:00,1.1,6.7,8.4,98.5,40.0,,,,,,,,,,
2023-05-01 15:35:00,1.0,5.7,7.3,99.8,40.0,,,,,,,,,,
2023-05-01 15:40:00,1.2,6.8,8.7,96.9,41.6,,,,,,,,,,
2023-05-01 15:45:00,1.2,6.9,8.7,96.3,42.0,,,,,,,,,,
2023-05-01 15:50:00,1.0,6.4,7.9,97.5,42.0,,,,,,,,,,
2023-05-01 15:55:00,1.0,6.0,7.6,99.2,42.0,,,,,,,,,,
2023-05-01 16:00:00,0.9,6.3,7.7,98.7,42.0,,,,,,,,,,
2023-05-01 16:05:00,1.2,6.9,8.7,96.7,42.0,,,,,,,,,,
2023-05-01 16:10:00,1.3,8.0,9.9,94.6,42.0,,,,,,,,,,
2023-05-01 16:15:00,1.1,8.7,10.4,92.6,42.0,,,,,,,,,,
2023-05-01 16:20:00,1.2,9.0,10.8,90.3,42.0,,,,,,,,,,
2023-05-01 16:25:00,1.5,9.0,11.2,89.2,42.0,,,,,,,,,,
2023-05-01 16:30:00,1.6,12.2,14.6,84.7,42.0,,,,,,,,,,
2023-05-01 16:35:00,1.6,11.3,13.7,86.4,42.0,,,,,,,,,,
2023-05-01 16:40:00,1.4,11.4,13.5,84.7,37.2,,,,,,,,,,
2023-05-01 16:45:00,1.5,12.3,14.6,83.8,36.0,,,,,,,,,,
2023-05-01 16:50:00,1.5,11.9,14.2,84.0,36.0,,,,,,,,,,
2023-05-01 16:55:00,1.3,11.1,13.1,84.5,36.0,,,,,,,,,,
2023-05-01 17:00:00,1.2,11.4,13.3,84.4,36.0,,,,,,,,,,
2023-05-01 17:05:00,1.4,12.2,14.3,82.7,36.0,,,,,,,,,,
2023-05-01 17:10:00,1.4,11.6,13.7,83.7,36.0,,,,,,,,,,
2023-05-01 17:15:00,1.0,9.3,10.8,87.5,36.0,,,,,,,,,,
2023-05-01 17:20:00,0.9,8.3,9.7,87.6,36.0,,,,,,,,,,
2023-05-01 17:25:00,1.0,8.7,10.3,87.0,36.0,,,,,,,,,,
2023-05-01 17:30:00,0.9,8.4,9.8,87.1,36.0,,,,,,,,,,
2023-05-01 17:35:00,0.9,10.7,12.1,83.7,36.0,,,,,,,,,,
2023-05-01 17:40:00,0.9,8.2,9.5,85.3,30.4,,,,,,,,,,
2023-05-01 17:45:00,1.0,8.6,10.1,85.2,29.0,,,,,,,,,,
2023-05-01 17:50:00,0.8,7.5,8.7,87.1,29.0,,,,,,,,,,
2023-05-01 17:55:00,0.8,10.2,11.4,83.0,29.0,,,,,,,,,,
2023-05-01 18:00:00,0.9,10.3,11.6,83.2,29.0,,,,,,,,,,
2023-05-01 18:05:00,0.8,8.0,9.2,87.2,29.0,,,,,,,,,,
2023-05-01 18:10:00,0.8,8.3,9.6,87.2,29.0,,,,,,,,,,
2023-05-01 18:15:00,0.7,9.2,10.3,86.4,29.0,,,,,,,,,,
2023-05-01 18:20:00,0.7,8.3,9.3,87.3,29.0,,,,,,,,,,
2023-05-01 18:25:00,0.7,9.6,10.6,85.0,29.0,,,,,,,,,,
2023-05-01 18:30:00,0.8,8.9,10.1,84.6,29.0,,,,,,,,,,
2023-05-01 18:35:00,0.8,9.1,10.4,82.5,29.0,,,,,,,,,,
2023-05-01 18:40:00,0.7,11.0,12.0,80.7,34.6,,,,,,,,,,
2023-05-01 18:45:00,0.8,14.3,15.4,80.4,36.0,,,,,,,,,,
2023-05-01 18:50:00,0.8,8.1,9.3,82.7,36.0,,,,,,,,,,
2023-05-01 18:55:00,0.8,7.5,8.7,82.2,36.0,,,,,,,,,,
2023-05-01 19:00:00,0.8,8.1,9.3,80.5,36.0,,,,,,,,,,
2023-05-01 19:05:00,0.7,9.3,10.5,77.2,36.0,,,,,,,,,,
2023-05-01 19:10:00,0.7,11.7,12.9,75.0,36.0,,,,,,,,,,
2023-05-01 19:15:00,0.8,11.0,12.1,74.4,36.0,,,,,,,,,,
2023-05-01 19:20:00,0.6,9.9,10.8,75.5,36.0,,,,,,,,,,
2023-05-01 19:25:00,0.8,10.2,11.4,74.5,36.0,,,,,,,,,,
2023-05-01 19:30:00,0.9,9.4,10.7,75.0,36.0,,,,,,,,,,
2023-05-01 19:35:00,0.7,8.6,9.6,75.9,36.0,,,,,,,,,,
2023-05-01 19:40:00,0.6,8.7,9.7,74.9,32.0,,,,,,,,,,
2023-05-01 19:45:00,0.7,9.0,10.1,74.4,31.0,,,,,,,,,,
2023-05-01 19:50:00,0.7,10.5,11.5,71.2,31.0,,,,,,,,,,
2023-05-01 19:55:00,0.7,9.3,10.4,72.7,31.0,,,,,,,,,,
2023-05-01 20:00:00,0.7,10.2,11.4,71.9,31.0,,,,,,,,,,
2023-05-01 20:05:00,0.7,10.9,12.0,69.8,31.0,,,,,,,,,,
2023-05-01 20:10:00,0.7,10.0,11.0,69.8,31.0,,,,,,,,,,
2023-05-01 20:15:00,0.8,9.3,10.4,71.0,31.0,,,,,,,,,,
2023-05-01 20:20:00,0.7,8.6,9.7,71.5,31.0,,,,,,,,,,
2023-05-01 20:25:00,0.7,9.2,10.3,70.2,31.0,,,,,,,,,,
2023-05-01 20:30:00,0.7,10.7,11.8,69.0,31.0,,,,,,,,,,
2023-05-01 20:35:00,0.6,10.2,11.1,70.2,31.0,,,,,,,,,,
2023-05-01 20:40:00,0.7,9.8,10.9,71.0,23.8,,,,,,,,,,
2023-05-01 20:45:00,0.7,8.7,9.8,72.0,22.0,,,,,,,,,,
2023-05-01 20:50:00,0.8,8.1,9.2,73.1,22.0,,,,,,,,,,
2023-05-01 20:55:00,0.7,8.0,9.1,72.6,22.0,,,,,,,,,,
2023-05-01 21:00:00,0.6,8.4,9.4,68.8,22.0,,,,,,,,,,
2023-05-01 21:05:00,0.7,8.2,9.3,67.1,22.0,,,,,,,,,,
2023-05-01 21:10:00,0.7,8.9,10.0,65.4,22.0,,,,,,,,,,
2023-05-01 21:15:00,0.7,9.1,10.1,65.5,22.0,,,,,,,,,,
2023-05-01 21:20:00,0.7,8.5,9.5,63.4,22.0,,,,,,,,,,
2023-05-01 21:25:00,0.7,7.6,8.6,66.3,22.0,,,,,,,,,,
2023-05-01 21:30:00,0.7,6.7,7.8,67.5,22.0,,,,,,,,,,
2023-05-01 21:35:00,0.8,6.2,7.4,66.7,22.0,,,,,,,,,,
2023-05-01 21:40:00,0.7,5.8,6.9,66.4,18.8,,,,,,,,,,
2023-05-01 21:45:00,0.8,5.9,7.0,64.0,18.0,,,,,,,,,,
2023-05-01 21:50:00,0.7,7.1,8.3,66.0,18.0,,,,,,,,,,
2023-05-01 21:55:00,0.7,6.3,7.4,64.5,18.0,,,,,,,,,,
2023-05-01 22:00:00,0.7,6.6,7.7,64.7,18.0,,,,,,,,,,
2023-05-01 22:05:00,0.7,9.0,10.0,58.4,18.0,,,,,,,,,,
2023-05-01 22:10:00,0.6,9.4,10.4,56.4,18.0,,,,,,,,,,
2023-05-01 22:15:00,0.7,8.4,9.4,55.8,18.0,,,,,,,,,,
2023-05-01 22:20:00,0.7,8.1,9.1,57.3,18.0,,,,,,,,,,
2023-05-01 22:25:00,0.7,8.1,9.2,55.2,18.0,,,,,,,,,,
2023-05-01 22:30:00,0.8,10.7,11.9,55.9,18.0,,,,,,,,,,
2023-05-01 22:35:00,0.7,11.4,12.4,53.5,18.0,,,,,,,,,,
2023-05-01 22:40:00,0.8,9.7,10.8,53.6,22.0,,,,,,,,,,
2023-05-01 22:45:00,0.8,10.4,11.5,55.2,23.0,,,,,,,,,,
2023-05-01 22:50:00,0.7,11.0,12.1,57.3,23.0,,,,,,,,,,
2023-05-01 22:55:00,0.8,11.2,12.3,57.2,23.0,,,,,,,,,,
2023-05-01 23:00:00,0.6,11.2,12.2,57.2,23.0,,,,,,,,,,
2023-05-01 23:05:00,0.7,10.4,11.5,59.4,23.0,,,,,,,,,,
2023-05-01 23:10:00,0.7,9.3,10.4,60.5,23.0,,,,,,,,,,
2023-05-01 23:15:00,0.8,9.2,10.4,62.5,23.0,,,,,,,,,,
2023-05-01 23:20:00,0.7,9.7,10.7,65.6,23.0,,,,,,,,,,
2023-05-01 23:25:00,0.7,9.4,10.5,70.4,23.0,,,,,,,,,,
2023-05-01 23:30:00,0.6,8.8,9.7,68.5,23.0,,,,,,,,,,
2023-05-01 23:35:00,0.7,9.4,10.4,65.1,23.0,,,,,,,,,,
2023-05-01 23:40:00,0.8,11.0,12.1,69.6,23.8,,,,,,,,,,
2023-05-01 23:45:00,0.7,8.4,9.5,78.3,24.0,,,,,,,,,,
2023-05-01 23:50:00,0.8,7.0,8.2,,24.0,,,,,,,,,,
2023-05-01 23:55:00,0.7,6.0,7.0,,24.0,,,,,,,,,,
2023-05-02 00:00:00,0.8,3.6,4.8,,24.0,,,,,,,,,,
2023-05-02 00:05:00,0.6,3.9,4.8,,24.0,,,,,,,,,,
2023-05-02 00:10:00,0.7,3.8,4.9,,24.0,,,,,,,,,,
2023-05-02 00:15:00,0.7,3.6,4.7,,24.0,,,,,,,,,,
2023-05-02 00:20:00,0.8,6.6,7.8,97.7,24.0,,,,,,,,,,
2023-05-02 00:25:00,0.7,4.2,5.2,102.4,24.0,,,,,,,,,,
2023-05-02 00:30:00,0.7,3.7,4.7,107.0,24.0,,,,,,,,,,
2023-05-02 00:35:00,0.8,3.3,4.5,105.1,24.0,,,,,,,,,,
2023-05-02 00:40:00,0.6,3.5,4.4,107.8,24.0,,,,,,,,,,
2023-05-02 00:45:00,0.7,3.5,4.6,107.4,24.0,,,,,,,,,,
2023-05-02 00:50:00,0.6,3.9,4.8,105.9,24.0,,,,,,,,,,
2023-05-02 00:55:00,0.7,3.6,4.8,105.4,24.0,,,,,,,,,,
2023-05-02 01:00:00,0.6,4.1,5.0,104.0,24.0,,,,,,,,,,
2023-05-02 01:05:00,0.7,4.0,5.0,103.8,24.0,,,,,,,,,,
2023-05-02 01:10:00,0.6,4.6,5.5,100.0,24.0,,,,,,,,,,
2023-05-02 01:15:00,0.7,5.1,6.2,96.6,24.0,,,,,,,,,,
2023-05-02 01:20:00,0.6,5.1,6.1,94.4,24.0,,,,,,,,,,
2023-05-02 01:25:00,0.7,4.7,5.8,92.0,24.0,,,,,,,,,,
2023-05-02 01:30:00,0.6,5.0,6.0,90.4,24.0,,,,,,,,,,
